TransactionID,AccountID,TransactionAmount,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance
1955,231,310.09,405,891854235,68,36,166,1,9962.5
1956,449,80.38,686,123816361,64,52,116,1,9662.88
1957,248,26.1,17,17015469105,32,66,115,1,5243
1958,301,845.14,154,8244162185,26,73,183,1,1702.65
1959,23,59.73,681,18657149225,19,27,56,1,800.93
1960,272,758.77,332,1636989200,9,60,114,1,7231.47
1961,377,301.51,509,1931902963,89,22,284,1,1052.31
1962,276,418.03,391,47167178158,51,58,161,1,10721.29
1963,427,118.06,441,714635122,82,32,31,1,13560.63
1964,220,483.92,46,14517921957,92,70,115,1,3138
1965,370,78.93,602,211457544,99,38,145,1,9916.24
1966,187,36.63,560,169415546,94,75,261,1,7941.73
1967,293,87.85,654,1841461088,62,49,63,1,3753.24
1968,203,1001.83,220,891854235,51,31,55,1,9733.83
1969,16,705.34,562,6367150226,26,59,124,1,5003.22
1970,189,146.55,163,8275200117,2,54,124,5,4087.44
1971,5,116.89,328,1.4625E+11,64,71,226,1,4880.31
1972,190,106.41,473,8423712696,63,57,87,1,1310.38
1973,480,1087.9,549,11286148212,53,78,103,1,2513.51
1974,407,584.41,326,1.2418E+11,51,23,41,1,4475.22
1975,195,584.98,175,20195180152,93,55,121,1,6521.05
1976,260,79.21,14,1.65143E+11,55,56,140,1,1615.04
1977,6,173.13,485,550152168,44,20,288,1,1490.34
1978,294,335.7,180,18457159204,12,80,57,1,6601.44
1979,327,1225.5,507,1.56187E+11,66,50,109,1,8611.17
1980,13,422.81,50,779219322,36,28,193,1,1929.28
1981,386,135.43,626,1201709369,31,57,92,1,5315.83
1982,256,584.88,202,91204200167,42,26,121,1,548.45
1983,439,308.94,650,4920211229,92,25,167,1,1931.66
1984,88,295.93,414,14517921957,21,36,117,1,1050.63
1985,303,1512.99,32,1.95164E+11,71,19,50,1,9963.39
1986,245,77.44,218,1.95164E+11,11,58,268,1,1950.63
1987,188,92.5,520,1.13137E+11,80,40,70,1,6295.45
1988,225,97.74,211,2.18238E+11,46,41,137,1,4113.63
1989,278,291.68,21,72128135172,58,21,90,1,1451.02
1990,311,56.96,379,70130169235,11,22,135,1,1597.85
1991,206,436.8,619,1922876177,82,27,92,1,1256.33
1992,329,259.49,433,1.62151E+11,45,72,292,1,7320.61
1993,338,726.26,386,6916014157,35,57,147,1,2150.38
1994,409,568.68,283,18924813991,75,72,101,1,2940.04
1995,114,77.57,441,13610490223,91,49,225,1,12801.93
1996,460,999.28,32,12589163224,50,29,40,1,4272.41
1997,373,14.16,665,12240113200,76,74,290,1,5399.76
1998,21,1142.83,493,21998242240,28,61,48,1,2467.39
1999,235,61.33,201,1679519152,18,27,129,1,7537.4
2000,261,27.64,44,2081425737,65,54,23,1,7498.51
2001,456,3.85,58,72192101196,25,29,32,1,10506.41
2002,332,431.22,301,1.11226E+11,51,73,129,1,6505.98
2003,245,178.55,630,16250113156,76,55,67,1,7568.4
2004,388,248.76,334,80759266,91,18,56,1,546.46
2005,8,76.16,539,10012870210,60,23,99,1,1072.25
2006,66,347.25,646,332813882,62,69,250,1,7273.55
2007,227,28.04,101,11422312947,8,57,146,5,11197.54
2008,352,325.98,232,1.41241E+11,86,19,277,1,782.35
2009,481,249.56,617,491093200,83,76,246,1,4444.95
2010,341,17.43,574,155191190,42,56,33,1,10658.88
2011,65,198.01,145,83808929,5,26,40,1,250.93
2012,248,585.58,580,1.75166E+11,91,23,55,1,1729.02
2013,177,434.67,107,13149614,24,27,124,1,1298.13
2014,139,510.7,167,1569613518,40,27,294,1,5828.48
2015,252,331.98,302,6015312480,47,74,12,1,7600.99
2016,286,199.54,631,16250113156,70,56,268,1,9603.73
2017,1,212.97,492,4524113208,3,59,178,1,4180.4
2018,453,270.56,203,57166147242,38,23,139,1,1268.44
2019,291,306.37,484,2112239207,15,26,120,1,9609.67
2020,113,643.02,534,3412522663,65,38,85,1,11989.39
2021,390,98.48,440,20219419970,90,47,12,1,9538.92
2022,345,889.01,299,1.98166E+11,30,36,169,1,4826.88
2023,11,537.86,159,1442281686,1,27,134,1,293.06
2024,106,241.18,616,12240113200,25,25,162,1,1445.53
2025,87,130.54,544,17313578201,74,64,94,1,11204.62
2026,441,800.29,400,1.15196E+11,33,20,84,1,693.4
2027,69,8.81,462,35672123,46,57,165,1,13523.65
2028,20,28.52,700,401025102,21,20,163,1,662.51
2029,172,431.31,363,22318916537,21,23,99,1,342.73
2030,237,885.33,413,4022619634,25,47,59,1,7764.16
2031,186,199.23,183,2414892177,52,29,54,1,9834
2032,165,42.26,214,59132247252,80,44,171,1,268.77
2033,438,166.06,195,8523923680,20,30,172,1,5397.68
2034,435,357.72,334,3701133,82,53,25,1,7659.5
2035,472,588.37,482,4920211229,100,28,284,1,1926.08
2036,446,72.82,453,2518819647,63,68,127,1,6911.62
2037,427,162.36,315,12589163224,69,36,147,1,7527.04
2038,230,584.82,594,2.01114E+11,57,43,109,1,12071.1
2039,172,38.15,682,1.10235E+11,65,72,129,1,1425.47
2040,103,477.54,386,2916818563,63,23,52,1,1598.63
2041,467,639.57,166,18918350147,13,60,43,1,11726.47
2042,94,58.23,504,20022195243,68,28,34,1,9189.76
2043,231,776.21,656,213159253,36,78,99,1,4895.87
2044,32,248.76,390,14946124220,70,21,117,1,6178.77
2045,241,188.61,451,10724812012,83,67,26,1,7167.57
2046,263,675.37,508,1022322450,1,56,31,1,4704.91
2047,12,94.82,123,1.7523E+11,11,67,56,1,1267.72
2048,9,425.18,270,279319598,57,59,135,1,5790.55
2049,41,50.28,544,1.96244E+11,57,60,65,1,5729.1
2050,317,864.72,622,161712223,18,34,58,1,7379.38
2051,475,70.68,138,138825153,16,25,105,1,1478.41
2052,181,261.77,26,8275200117,4,28,46,1,824.71
2053,120,183.22,290,6415066,99,27,63,1,1024.42
2054,331,58.32,135,87507269,11,29,275,4,6027.49
2055,500,156.86,168,11167243171,99,51,102,1,14453.35
2056,292,120.67,119,21424716480,40,42,233,1,5374.54
2057,436,308.62,482,619576233,47,59,101,1,9148.08
2058,476,506.81,650,1382206184,91,59,41,1,2757.23
2059,391,328.39,396,1101501201,13,41,108,1,2523.83
2060,267,796.3,225,9316083196,62,67,64,1,1498.79
2061,34,72.47,66,891854235,83,29,72,1,1305.56
2062,425,279.6,452,1828441229,97,25,131,1,1910.9
2063,48,304.2,652,1118875155,83,25,102,1,423.64
2064,110,351.38,254,478277181,26,64,21,1,7606.63
2065,427,86.07,355,1.92163E+11,78,31,23,1,842.56
2066,483,604.5,501,31127129152,73,28,80,1,709.42
2067,310,258.7,285,161712223,35,27,123,1,1358.37
2068,179,994.63,345,14711962178,30,61,158,1,13538.14
2069,363,11.46,232,17943245131,27,75,64,1,7258.33
2070,80,63.76,211,1.34222E+11,2,69,100,1,4980.26
2071,158,446.83,378,779219322,51,55,143,1,1623.5
2072,33,63.54,195,51250122123,45,26,136,1,4401.78
2073,492,81.11,402,5125046149,44,48,110,1,2051.37
2074,228,441.26,490,921808150,74,58,87,5,13704.92
2075,58,170.96,644,962489146,83,64,69,1,13374.89
2076,427,48.51,443,8167222238,9,22,69,1,3363.23
2077,236,325.03,289,1.11226E+11,98,60,106,1,13521.76
2078,144,125.83,608,1.13137E+11,1,57,138,1,6109.86
2079,256,506.83,410,1164388219,64,37,45,1,9975.79
2080,54,738.94,165,4467137125,85,41,173,1,13856.18
2081,492,180.36,451,18418520972,21,33,55,1,9905.23
2082,498,225.1,47,217824637,82,28,35,1,1547.71
2083,5,359.51,144,321698841,10,79,157,1,7153.72
2084,204,720.46,280,192013234,68,54,44,1,3101.54
2085,428,1116.57,204,13573131111,5,56,104,1,1393.14
2086,19,291.46,665,1498410818,46,57,135,1,7142.53
2087,29,1192.95,227,7193189160,68,23,73,1,325.15
2088,449,98.24,5,1931902963,31,28,148,1,580.66
2089,213,100.48,139,13617214977,100,18,104,1,6149.81
2090,76,45.9,565,22116949152,2,56,264,1,5698.25
2091,442,258.21,530,68254244208,14,39,225,1,9562.41
2092,228,1079.11,203,2.09214E+11,42,53,211,1,2038.31
2093,81,287.51,698,18920224220,16,22,255,1,187.65
2094,72,501.3,428,1.97187E+11,20,26,146,1,8520.08
2095,261,26.1,353,779219322,1,27,32,1,1435.72
2096,82,436.77,281,483119624,75,20,176,1,825.69
2097,334,292.38,687,3112542,1,68,224,1,5803.89
2098,251,1026.46,292,131414513,9,53,165,1,3134.47
2099,481,25.29,111,418255163,5,50,125,1,5374.69
2100,239,123.35,170,1721117665,70,31,10,1,6852.16
2101,394,139.52,504,21679134201,25,23,31,1,1570.22
2102,374,51.2,105,219715492,66,18,83,1,730.6
2103,54,122.85,392,21098198143,69,47,127,3,13185.39
2104,281,161.38,690,7193189160,19,24,101,1,3900.34
2105,140,2.51,539,46150175171,99,63,32,1,4891.56
2106,58,22.62,32,1.97187E+11,75,64,102,1,7682
2107,66,126.83,593,2112239207,7,57,39,1,6100.98
2108,190,46.6,29,14722781224,60,55,68,1,1562.9
2109,452,243.8,550,6415066,16,57,48,1,13732.81
2110,99,231.51,380,2056966135,8,60,96,1,5790.7
2111,126,175.05,299,2412974189,68,39,34,1,1447.35
2112,21,762.74,196,8136178116,53,64,244,1,207.1
2113,353,34.03,133,1.41241E+11,16,57,38,1,3077.2
2114,482,15.95,669,1909263219,48,25,52,1,1983
2115,427,926.53,294,14712514341,64,57,107,1,3120.1
2116,430,101.51,55,2814972129,42,46,199,1,3052.47
2117,43,309.42,395,21432109197,89,27,42,1,8564.46
2118,186,257.6,576,4024494218,4,59,293,1,7950.74
2119,248,746.78,243,1126619148,1,21,64,1,1699.81
2120,69,82.01,447,21098198143,97,23,156,1,287.46
2121,2,476.99,594,1.13137E+11,22,23,187,1,1154.48
2122,90,320.11,614,8524025483,25,23,130,1,4076.48
2123,210,333.39,244,1014413189,15,68,35,1,10628.59
2124,14,10.3,494,15023120169,22,47,197,1,7801.32
2125,39,737.46,443,20219419970,37,53,75,4,634.16
2126,21,416.55,430,1.88205E+11,38,33,73,1,922.96
2127,242,84.91,667,14120146191,34,18,68,1,1671.86
2128,413,98.95,432,1121961219,84,75,73,1,5670.82
2129,82,18.14,579,99205173118,97,58,48,1,6020.85
2130,304,1154.79,585,974209133,6,51,108,1,6180.3
2131,98,215.13,606,1.61168E+11,16,46,114,1,3956.69
2132,372,218.57,95,110641201,4,62,102,1,13869.86
2133,274,341.88,321,3112542,53,43,89,1,4159.52
2134,80,691.92,187,16358140206,10,19,61,1,1084.65
2135,64,50.43,43,1.61195E+11,57,32,51,1,9794.26
2136,241,440.43,614,1.11226E+11,15,78,23,1,5123.24
2137,55,299.03,383,1932211559,18,39,52,1,1381.28
2138,215,1.98,690,4524113208,74,66,170,1,11619.1
2139,37,173.45,53,13625015993,66,31,161,1,9077.62
2140,325,438.76,74,1828441229,72,22,73,1,1824.19
2141,394,519.62,46,5125046149,26,71,40,1,4159.33
2142,164,738.68,369,19723128119,96,50,124,1,14352.33
2143,96,151.14,142,14321247226,4,64,38,1,2156.54
2144,402,75.77,172,21883294,90,51,148,1,8361.7
2145,77,444.52,540,21467148245,26,27,17,1,5424.6
2146,116,5.29,479,239220575,62,52,276,1,11263.89
2147,145,97.63,236,1019040193,23,48,127,1,12467.31
2148,457,256.95,672,4917282247,47,26,71,1,2531.24
2149,21,734.86,198,13414085231,75,48,290,1,6242.03
2150,110,1250.94,282,35672123,54,36,107,2,11565.97
2151,284,84.28,413,6623166248,87,39,142,1,13586.06
2152,12,927.45,210,1769683253,27,24,95,1,1161.84
2153,65,202.49,171,935244101,50,48,69,1,7447.1
2154,439,154.99,582,8251236134,25,25,53,1,1419.31
2155,157,481.53,142,22116949152,87,58,277,1,6142.54
2156,13,172.92,519,21467148245,52,20,212,1,416.37
2157,355,275.59,243,1321275187,63,53,238,1,6313.22
2158,155,207.2,604,21424716480,28,60,133,1,8092.94
2159,105,136.82,541,493118682,91,31,14,1,6229.13
2160,216,624,207,1.13137E+11,97,26,132,5,4976.18
2161,297,179.38,499,11256160202,74,30,28,1,8741.51
2162,139,10.15,531,55139104163,4,59,58,5,7155.04
2163,205,26.3,210,42219228159,29,32,33,1,7473.73
2164,148,319.5,513,5425224933,81,29,69,1,2366.3
2165,64,182.42,515,3771146,80,51,137,1,3051.29
2166,344,716.62,310,57141198111,84,44,241,1,6987.4
2167,448,222.96,328,20324521562,73,65,150,1,7370.41
2168,446,79.77,390,5125046149,66,68,167,1,5010.31
2169,460,431.08,339,14517921957,13,59,25,1,6760.22
2170,20,592.24,201,1593730154,34,52,140,1,9817.05
2171,202,200.19,398,1.77172E+11,30,52,108,1,4389.96
2172,458,297.5,320,2114290,71,73,80,1,6768.14
2173,139,345.86,448,961621185,69,51,145,1,1504.64
2174,210,343.88,608,2119788141,68,63,97,1,6486.18
2175,399,16.52,269,1653558173,93,25,135,1,835.53
2176,267,162.1,418,83808929,78,41,151,1,8576.65
2177,414,36.12,630,6215213492,85,22,234,1,1593.03
2178,272,354.91,174,1721117665,86,74,191,1,3872.55
2179,220,38.41,449,15813564240,68,40,117,1,9129.68
2180,276,53.52,584,1636989200,66,49,55,1,2227.49
2181,84,498.59,553,14321247226,60,57,138,1,2619.46
2182,189,13.3,167,1442281686,9,23,63,1,213
2183,209,189.65,346,14576108,100,21,60,1,8457.09
2184,324,255.32,652,47167178158,18,80,27,1,6290.62
2185,159,230.51,599,42219228159,62,51,56,1,9522.37
2186,497,237.74,171,9311561201,22,61,152,1,11795.12
2187,257,512.76,678,21022822664,80,52,26,1,5121.36
2188,353,151.37,17,1.04155E+11,44,54,53,1,8356.08
2189,115,85.01,185,21854207160,14,25,157,1,1299.4
2190,478,444.47,31,404569120,5,57,61,1,6062.94
2191,497,184.19,396,80759266,35,67,58,1,7588.67
2192,131,879.25,73,19016416079,86,24,137,1,125.85
2193,59,55.98,551,70130169235,13,24,87,1,7047.04
2194,101,54.91,91,14712514341,10,41,275,1,7927.27
2195,418,1047.69,8,5119687214,37,20,139,1,1889.78
2196,384,393.74,407,6227235199,99,26,90,1,1769.06
2197,496,58.94,686,561161890,46,30,26,1,4575.98
2198,145,515.57,196,14722781224,27,27,56,1,9269.67
2199,131,332.15,421,3721385222,30,59,105,1,9749.46
2200,224,177.94,698,279319598,88,19,173,1,123.24
2201,219,68.68,362,1.95226E+11,94,49,141,1,4718.51
2202,385,1431.54,490,68254244208,75,20,84,1,1171.98
2203,133,240.03,575,211457544,79,33,31,1,7807.73
2204,56,168.34,638,8122237186,68,64,240,1,7483.01
2205,358,474.77,164,6512424267,38,46,284,1,8494.53
2206,419,451.7,250,1919145159,17,29,103,1,8994.67
2207,464,243.85,300,19716255147,82,39,43,1,4576.78
2208,430,5.76,277,1.45246E+11,70,38,164,1,5859.79
2209,71,435.08,513,1.09211E+11,38,55,78,1,2103.41
2210,404,127.78,586,1121961219,50,20,170,1,1046.66
2211,349,23.14,555,1223082244,64,47,93,1,10536.54
2212,235,545.87,676,16220777170,26,27,41,1,4860.01
2213,228,21.21,338,10587212115,63,55,37,1,9575.42
2214,24,423.53,239,327125058,25,50,81,1,5453.4
2215,330,142.1,244,15812949240,56,18,109,1,1545.64
2216,290,1413.24,356,1664154117,16,58,199,1,7272.01
2217,42,114.15,395,492937185,1,19,52,1,1612.4
2218,203,275.98,652,891854235,53,72,67,1,6151.05
2219,248,590.68,249,17943245131,37,27,23,1,852.2
2220,140,152.42,164,3816640246,57,42,176,1,9141.79
2221,95,395.77,281,11320117236,95,43,118,1,6425.99
2222,225,615.16,92,6227235199,80,26,140,1,214.61
2223,445,207.82,181,327125058,78,19,30,1,229.02
2224,385,220.52,512,478277181,54,57,152,1,1793.09
2225,143,281.47,469,1001981654,29,34,142,1,4437.48
2226,448,57.91,391,7315620826,79,58,97,1,3641.06
2227,273,30.48,481,4920211229,73,32,78,1,11481.85
2228,291,1152.58,159,19716255147,20,65,180,1,7567.17
2229,337,453.09,149,8122237186,88,48,97,1,6708.65
2230,332,424.47,419,1.51247E+11,50,22,116,1,5491.55
2231,40,228.4,315,14946124220,60,67,116,1,9598.43
2232,89,67.17,564,10122382253,34,63,48,1,14410.44
2233,231,284.89,39,4398242106,42,53,115,1,9738.6
2234,277,118.69,217,1.5214E+11,29,33,296,1,749.34
2235,465,221.33,383,777223184,15,27,276,1,1185.43
2236,205,252.31,419,47167178158,37,26,172,1,1584.6
2237,36,58.85,517,22116949152,41,71,115,1,1789.8
2238,227,194.68,481,172972,2,32,165,1,14494.18
2239,251,433.53,573,16679195157,98,38,231,1,6368.32
2240,298,178.26,302,929013279,3,59,59,1,1137.13
2241,315,207.65,511,15223465155,66,34,98,1,5143.8
2242,292,237,277,2.0317E+11,76,49,115,1,14021.4
2243,252,1169.59,484,14218468230,67,28,114,1,5946.45
2244,400,347.63,561,16679195157,25,25,272,1,1400.04
2245,384,517.68,76,5914524213,66,31,24,1,11305.81
2246,329,36.25,284,1.88205E+11,59,52,76,1,193.06
2247,33,46.53,287,13367250163,82,42,34,1,4468.12
2248,3,207.47,643,1472342046,45,53,12,1,1688.9
2249,429,199.7,545,6019716740,84,43,285,1,7574.45
2250,488,307.89,260,13625015993,32,62,90,1,2637.55
2251,325,403.63,573,961621185,42,31,167,3,3304.02
2252,359,20.06,184,2.06168E+11,17,27,144,1,445.21
2253,478,236.57,656,17313578201,23,79,112,1,3488.77
2254,236,0.32,129,17313578201,33,39,136,1,7158.58
2255,85,14.28,429,20013614693,59,23,81,1,1597.51
2256,349,232.35,438,1411213032,48,33,153,1,4186.25
2257,314,317.53,34,1373378168,70,44,104,1,6237.68
2258,56,74.67,667,161313140,74,43,283,1,3449.35
2259,399,65.01,697,9311561201,4,29,67,1,10235.19
2260,324,0.45,334,550152168,78,34,172,1,8670.23
2261,95,364.13,80,13149614,70,63,61,1,8198
2262,86,340.13,203,1653558173,29,24,32,3,1149.74
2263,279,15.81,606,962489146,18,69,11,4,8384.85
2264,431,222.66,106,35672123,38,39,88,1,14466.38
2265,369,638.24,225,2916818563,47,48,64,1,5695.78
2266,89,241.21,264,11623722350,37,31,108,1,1220.86
2267,35,171.16,459,14711962178,58,51,42,1,6126.5
2268,416,1360.67,17,16475163220,92,29,118,1,2861.65
2269,56,37.65,211,2.19219E+11,62,27,109,1,411.78
2270,197,25.77,428,9317020344,54,68,18,1,4331.54
2271,396,789.8,271,6382133139,38,40,94,1,13948.09
2272,295,308.85,342,1164388219,30,20,33,2,333.19
2273,268,1454.52,598,3416923237,88,27,20,1,1189.03
2274,357,806.97,691,1932211559,28,25,11,1,102.2
2275,490,364.81,79,1.42148E+11,27,25,53,1,1145.23
2276,367,490.82,573,1736132202,29,26,114,1,8704.27
2277,93,1021.38,256,6215213492,13,61,125,1,6223.26
2278,177,311.28,515,1.88205E+11,45,49,198,1,135.96
2279,118,85.03,109,1606510137,20,51,48,1,4597.57
2280,183,307.75,612,39129125110,85,64,63,1,1061.58
2281,137,333.67,288,12910848116,37,36,68,1,9238.08
2282,225,589.89,252,8855149101,28,56,213,3,9404.63
2283,191,372.08,470,1022032231,32,66,63,1,13330.74
2284,373,502.9,384,13573131111,1,26,141,1,341.24
2285,167,103.81,283,21432109197,98,36,34,1,7044.63
2286,149,69.43,472,1342475188,3,30,162,1,9281.85
2287,453,110.4,153,6043160195,33,56,62,1,8639.36
2288,253,275.65,241,644165160,13,28,14,1,4957.57
2289,149,336.01,216,16250113156,43,63,121,4,9938.2
2290,359,251.8,657,5920879116,20,62,102,1,11796.66
2291,50,334.07,440,100440132,54,59,200,1,7306.79
2292,54,52.44,427,10122382253,46,27,87,1,3157.75
2293,388,1030.85,645,1216714420,60,25,39,1,1941.8
2294,322,141.37,119,52196112199,26,46,77,1,1019.77
2295,140,211.7,157,5912713525,64,50,205,1,12272.78
2296,138,61.4,599,6319117141,73,41,20,2,7892.87
2297,408,308.23,8,19873211114,58,60,23,1,4150.63
2298,219,111.41,162,1872115111,79,21,181,1,1204.11
2299,339,675.49,420,2054523442,65,61,159,1,1893
2300,446,29.72,132,2039996114,84,26,38,1,1059.62
2301,38,301.73,6,1.65143E+11,44,67,163,1,990.74
2302,387,294.61,652,216324105,46,60,74,1,7375.59
2303,126,106.43,498,14711491132,63,52,164,1,9403.12
2304,155,381.52,306,18812418112,52,36,79,1,5798.92
2305,494,1142.76,27,1.45246E+11,58,25,71,1,1498.93
2306,202,5.66,82,17313578201,29,40,33,1,5434.64
2307,489,209.09,58,710518486,91,48,203,1,9100.81
2308,378,521.81,495,21098198143,58,47,34,1,4750.96
2309,255,588.36,356,8251236134,68,33,134,1,8434.99
2310,331,146.67,534,18418520972,25,20,273,1,1569.75
2311,243,176.52,333,2233270156,22,73,94,5,7132.08
2312,66,57.34,370,18926757,89,27,81,1,1100.64
2313,166,294.77,451,279319598,87,77,101,1,2272.17
2314,288,881.32,354,1.90152E+11,15,31,59,1,2287.93
2315,5,162.59,401,20195180152,98,64,19,1,7104.83
2316,191,56.15,336,21679134201,89,31,77,1,13265.92
2317,443,524.55,279,760164168,39,39,175,1,8292.75
2318,96,535.4,453,492937185,23,23,110,1,651.84
2319,225,56.84,654,1551403342,88,45,185,1,7977.78
2320,42,135.94,489,58127124,20,71,258,1,4710.21
2321,460,47.1,545,2119011223,21,42,178,1,6308.07
2322,378,124.05,652,1.93217E+11,31,61,220,1,7009.54
2323,322,802.89,50,13923212102,37,19,175,1,1973.63
2324,328,193.16,295,1.37135E+11,100,64,109,1,2304.56
2325,337,541.52,336,1606510137,94,48,161,1,6087.24
2326,3,20.17,287,2212315887,88,77,86,1,3869.37
2327,146,35.98,662,2163134238,4,40,133,1,11147.34
2328,4,273.24,626,211457544,11,51,173,1,2202.21
2329,386,663.45,564,1.56187E+11,76,67,147,1,5897.29
2330,187,343.86,134,20195180152,58,57,70,1,3278.65
2331,415,69.38,191,22196202183,42,69,280,2,12072.11
2332,315,75.43,280,550152168,96,77,266,1,1441.86
2333,297,414.64,698,15812949240,60,32,74,1,7253.22
2334,304,86.79,514,20412080105,100,33,166,1,8795.37
2335,16,1105.88,159,418255163,47,34,36,1,2636.32
2336,48,14.1,99,16475163220,27,45,73,1,6949.21
2337,485,63.33,485,728148225,14,23,124,1,792.33
2338,64,606.27,326,1271148184,18,29,42,1,9668.78
2339,81,4.47,239,1472342046,33,27,132,1,1381.75
2340,228,289.01,202,1919145159,44,66,96,1,4226.26
2341,204,338.69,476,4889167189,26,18,169,1,1137.89
2342,144,97.73,38,13529211116,18,69,156,1,7885.21
2343,420,1021.16,100,1.7523E+11,46,20,104,1,9427.06
2344,448,27.61,463,1164388219,15,54,26,1,3679.64
2345,363,284.17,247,401929927,74,51,189,1,3479.56
2346,396,76.21,275,40198240246,55,22,69,1,664.93
2347,456,334.79,673,644165160,97,69,292,1,624.09
2348,363,584.51,697,11320117236,10,74,76,1,3254.56
2349,326,432.18,23,7613692235,8,18,162,1,678.83
2350,500,134.55,219,10013790188,26,59,165,1,14852.42
2351,76,61.66,125,112222029,85,26,86,1,5705.4
2352,63,12.35,213,1442281686,92,25,22,1,1846.85
2353,376,213.25,441,7193189160,76,25,63,1,677.79
2354,392,34.93,434,1721117665,56,31,72,1,2810.37
2355,282,959.48,120,90111245138,4,67,36,1,10631.43
2356,238,335.68,558,868361143,62,24,142,1,1188.95
2357,130,423.96,42,13818122238,86,43,75,1,8374.38
2358,194,361.38,444,6089202192,95,72,71,3,4972.92
2359,132,220.82,297,371435720,89,42,31,1,4298.13
2360,71,717.36,35,5119687214,20,22,138,1,514.88
2361,457,406.12,109,1.81223E+11,4,42,106,1,10501.53
2362,153,427.83,529,16128130153,66,47,29,1,3293.06
2363,3,416.62,495,1.61195E+11,91,26,67,1,9700.9
2364,327,21.9,216,13617214977,84,28,30,1,1052.27
2365,362,717.74,30,1.61168E+11,20,42,168,1,8375.16
2366,195,393.68,34,14517921957,87,55,141,1,10135.88
2367,10,281.91,312,2414892177,69,25,269,1,225.53
2368,32,239.85,1,1216714420,47,70,50,1,1477.63
2369,202,237.84,111,19310817115,47,26,16,1,8932.39
2370,262,459.29,610,11320117236,16,64,109,1,1006.12
2371,158,196.49,342,13923212102,16,41,65,1,7516.56
2372,465,21.23,174,6319117141,94,23,103,4,319.18
2373,260,95.23,287,525294135,77,20,60,3,966.88
2374,130,344.87,608,124613478,90,58,25,1,7447.44
2375,500,129.62,179,371435720,70,23,124,1,620.28
2376,384,16.53,78,5217830,17,21,220,1,707.95
2377,27,277.02,561,6514911248,42,46,227,1,8586.38
2378,176,13.02,387,1216714420,14,51,42,1,6076.45
2379,150,199.02,535,98255160110,81,22,185,1,793.63
2380,443,684.5,75,1902514532,35,29,76,1,6258.63
2381,98,1173.74,639,1931902963,86,61,61,1,10456.24
2382,452,45.92,622,1201709369,87,26,23,1,544.56
2383,119,761.73,191,896100149,75,19,27,1,151.28
2384,342,331.38,621,192013234,51,42,122,1,844.55
2385,190,602.8,333,17022523251,3,60,173,1,7417.69
2386,75,64.12,13,2.18238E+11,97,57,222,1,1029.09
2387,450,57.38,238,481999211,62,28,86,1,899.52
2388,300,94.64,543,216324105,36,28,144,1,586.76
2389,183,155.56,33,53218177171,14,19,64,1,129.79
2390,79,301.39,375,8275200117,50,47,104,1,10548.58
2391,4,136.31,405,623410135,55,74,65,1,4384.95
2392,63,4.39,441,18822520771,84,26,63,1,1429.61
2393,345,429.25,199,1996127153,90,29,107,1,5019.68
2394,177,138.54,22,1.95237E+11,28,60,93,1,8274.77
2395,165,33.03,376,1094241157,19,21,28,1,935.88
2396,97,76.39,132,23255214209,5,30,80,1,11584.32
2397,241,25.32,422,923041239,90,19,25,1,1642.34
2398,308,330.91,5,18418520972,41,36,28,1,6481.35
2399,308,153.55,438,1685535243,99,37,16,1,5619.91
2400,88,217.61,512,1922876177,39,27,120,1,1661.1
2401,370,131.69,44,30229179194,67,53,59,1,2958.43
2402,73,953.17,114,1159694156,24,60,84,1,3506.11
2403,452,68.49,558,38210156148,51,67,49,1,6683.31
2404,111,1493,344,1.36162E+11,96,69,151,1,1619.16
2405,150,470.62,642,18022454115,2,57,127,1,12470.62
2406,103,385.35,326,1941742521,45,38,269,1,5184.13
2407,176,74.72,272,772115075,31,26,132,1,165.75
2408,194,352.03,599,1330106126,1,27,219,1,4846.68
2409,225,275.87,302,1117864133,96,25,112,1,1697.58
2410,267,90.94,594,4524113208,84,63,56,1,3896.08
2411,129,206.25,45,1574711420,74,74,56,1,3651.07
2412,362,116.76,496,6015312480,67,51,212,1,4480.43
2413,155,91.5,113,1.68128E+11,33,47,77,1,667.66
2414,19,489.31,293,1562353171,89,43,36,1,5595.22
2415,28,1664.33,72,1.16106E+11,64,18,65,1,1588.31
2416,459,414.49,311,1094241157,51,58,108,1,12709.58
2417,69,315.13,171,10724812012,45,30,143,1,6570.94
2418,46,28.38,202,3092249132,42,45,260,1,8892.62
2419,67,456.05,220,90111245138,73,68,20,1,11729.51
2420,257,277.22,582,148421221,35,35,41,1,12104.51
2421,215,54.84,140,1865468246,2,52,124,1,3495.51
2422,152,29.92,672,1679519152,10,68,63,1,7855.01
2423,306,133.06,616,106244147,72,35,143,1,8843.44
2424,340,332.06,365,9437250128,86,29,221,4,11826.52
2425,116,14.34,620,8092209207,4,67,24,1,7932.51
2426,306,468.32,200,20324521562,95,69,152,1,4710.04
2427,32,582.17,32,14711491132,93,57,135,1,7310.83
2428,374,245.62,45,167164550,21,23,127,1,1879.82
2429,303,981.9,686,1606510137,29,43,112,1,9018.33
2430,464,83.6,236,79227202117,90,47,192,1,13899.24
2431,245,331.22,444,1019040193,35,61,161,1,12613.25
2432,373,57.49,533,60166231236,14,24,177,1,765.15
2433,386,85.58,502,38210156148,29,55,60,1,7794.84
